y_rep_rank;car_make_model;fault_rate;mileage;report_year;car_prod_y
79.;Mercedes-Benz A;6.3%;33 000 km;2013;2010
79.;BMW X3;6.3%;52 000 km;2013;2010
83.;Volvo S40;6.4%;60 000 km;2013;2010
83.;Opel Tigra;6.4%;29 000 km;2013;2010
83.;Volkswagen Passat;6.4%;85 000 km;2013;2010
86.;Nissan Note;6.5%;37 000 km;2013;2010
87.;Citroën C3;6.6%;33 000 km;2013;2010
87.;Audi Q7;6.6%;72 000 km;2013;2010
89.;Renault Clio;6.7%;35 000 km;2013;2010
89.;Volkswagen Caddy;6.7%;54 000 km;2013;2010
89.;Nissan Qashqai;6.7%;45 000 km;2013;2010
92.;Hyundai i20;6.8%;31 000 km;2013;2010
92.;Volkswagen Touareg;6.8%;65 000 km;2013;2010
92.;Renault Laguna;6.8%;58 000 km;2013;2010
95.;Peugeot 107;6.9%;32 000 km;2013;2010
96.;Alfa Romeo MiTo;7.0%;38 000 km;2013;2010
97.;Renault Scénic;7.2%;45 000 km;2013;2010
98.;Ford Mondeo;7.4%;75 000 km;2013;2010
98.;Renault Mégane;7.4%;40 000 km;2013;2010
100.;Citroën C4 Picasso;7.5%;50 000 km;2013;2010
101.;Fiat 500;7.7%;33 000 km;2013;2010
102.;Hyundai i10;7.8%;29 000 km;2013;2010
102.;Kia Rio;7.8%;38 000 km;2013;2010
104.;Volkswagen Fox;7.9%;35 000 km;2013;2010
104.;Ford S-Max;7.9%;75 000 km;2013;2010
106.;Renault Twingo;8.0%;32 000 km;2013;2010
106.;Hyundai Tuscon;8.0%;41 000 km;2013;2010
108.;Suzuki Jimny;8.1%;32 000 km;2013;2010
108.;Peugeot 207;8.1%;35 000 km;2013;2010
110.;Nissan X-Trail;8.3%;55 000 km;2013;2010
110.;Kia Picanto;8.3%;29 000 km;2013;2010
112.;Kia Cee´d;8.4%;43 000 km;2013;2010
113.;Ford Galaxy;8.5%;74 000 km;2013;2010
114.;Fiat Bravo;8.6%;43 000 km;2013;2010
114.;Volkswagen Sharan;8.6%;73 000 km;2013;2010
116.;Fiat Punto;8.7%;36 000 km;2013;2010
117.;Peugeot 308;8.9%;46 000 km;2013;2010
117.;Alfa Romeo 159;8.9%;57 000 km;2013;2010
119.;Citroën C5;9.0%;62 000 km;2013;2010
119.;Peugeot 407;9.0%;62 000 km;2013;2010
119.;Citroën Berlingo;9.0%;48 000 km;2013;2010
122.;Dacia Sandero;9.1%;35 000 km;2013;2010
122.;Citroën C2;9.1%;35 000 km;2013;2010
124.;Renault Kangoo;9.4%;45 000 km;2013;2010
125.;Chevrolet Aveo;9.7%;35 000 km;2013;2010
126.;Kia Sorento;9.9%;56 000 km;2013;2010
126.;Chevrolet Matis;9.9%;29 000 km;2013;2010
128.;Citroën C4;10.6%;41 000 km;2013;2010
129.;Fiat Panda;11.7%;30 000 km;2013;2010
130.;Daihatsu Sirion;12.0%;33 000 km;2013;2010
131.;Fiat Dobló;12.3%;50 000 km;2013;2010
132.;Dacia Logan;13.3%;48 000 km;2013;2010
1.;Toyota Prius;4.0%;63 000 km;2013;2009
2.;Mazda 2;4.8%;48 000 km;2013;2009
3.;Toyota Auris;5.0%;57 000 km;2013;2009
4.;Toyota Corolla Verso;5.1%;71 000 km;2013;2009
4.;Smart Fortwo;5.1%;42 000 km;2013;2009
6.;Mercedes-Benz C;5.3%;68 000 km;2013;2009
7.;Porsche Boxster;5.6%;46 000 km;2013;2009
7.;Porsche Cayenne;5.6%;76 000 km;2013;2009
9.;Porsche 911;5.8%;47 000 km;2013;2009
10.;Volkswagen Golf Plus;5.9%;61 000 km;2013;2009
10.;Ford Fusion;5.9%;51 000 km;2013;2009
12.;Audi TT;6.2%;58 000 km;2013;2009
12.;Mazda 3;6.2%;61 000 km;2013;2009
12.;Suzuki SX4;6.2%;61 000 km;2013;2009
15.;Toyota Avensis;6.3%;78 000 km;2013;2009
15.;BMW X5;6.3%;83 000 km;2013;2009
17.;Mercedes-Benz SLK;6.5%;48 000 km;2013;2009
18.;Toyota RAV4;6.7%;69 000 km;2013;2009
19.;Audi A3;6.9%;74 000 km;2013;2009
20.;Mazda MX-5;7.1%;44 000 km;2013;2009
21.;Volkswagen EOS;7.2%;58 000 km;2013;2009
22.;Audi A4;7.3%;92 000 km;2013;2009
23.;Ford Fiesta;7.4%;53 000 km;2013;2009
24.;Audi A6;7.5%;111 000 km;2013;2009
25.;Volkswagen Golf;7.6%;71 000 km;2013;2009
25.;BMW Mini;7.6%;53 000 km;2013;2009
27.;Ford C-Max;7.7%;67 000 km;2013;2009
28.;Honda Civic;7.9%;64 000 km;2013;2009
29.;Renault Twingo;8.0%;41 000 km;2013;2009
29.;BMW 3;8.0%;79 000 km;2013;2009
31.;Toyota Yaris;8.1%;53 000 km;2013;2009
32.;Mazda 6;8.3%;77 000 km;2013;2009
32.;Honda Jazz;8.3%;53 000 km;2013;2009
34.;Mercedes-Benz B;8.5%;60 000 km;2013;2009
34.;Toyota Aygo;8.5%;53 000 km;2013;2009
36.;Opel Meriva;8.7%;52 000 km;2013;2009
37.;Volkswagen Touran;8.8%;89 000 km;2013;2009
37.;Opel Tigra;8.8%;47 000 km;2013;2009
37.;Volvo C30;8.8%;69 000 km;2013;2009
40.;Seat Altea;8.9%;70 000 km;2013;2009
40.;Ford S-Max;8.9%;95 000 km;2013;2009
40.;Ford Focus;8.9%;74 000 km;2013;2009
43.;Volvo S40;9.1%;89 000 km;2013;2009
43.;Suzuki Grand Vitara;9.1%;66 000 km;2013;2009
45.;Opel Vectra;9.2%;87 000 km;2013;2009
45.;Škoda Octavia;9.2%;92 000 km;2013;2009
47.;BMW 1;9.3%;66 000 km;2013;2009
47.;Citroën C1;9.3%;56 000 km;2013;2009
49.;Kia Cee´d;9.4%;65 000 km;2013;2009
49.;Peugeot 107;9.4%;54 000 km;2013;2009
49.;Subaru Forester;9.4%;72 000 km;2013;2009
52.;Mercedes-Benz A;9.6%;55 000 km;2013;2009
52.;Honda CRV;9.6%;71 000 km;2013;2009
52.;Hyundai Matrix;9.6%;55 000 km;2013;2009
55.;Mercedes-Benz ML;9.7%;94 000 km;2013;2009
55.;Nissan X-Trail;9.7%;81 000 km;2013;2009
55.;Mercedes-Benz CLK;9.7%;62 000 km;2013;2009
58.;Opel Corsa;9.8%;53 000 km;2013;2009
58.;Seat Leon;9.8%;73 000 km;2013;2009
58.;Mazda 5;9.8%;74 000 km;2013;2009
58.;Škoda Fabia;9.8%;53 000 km;2013;2009
62.;Volkswagen Touareg;9.9%;92 000 km;2013;2009
62.;Audi Q7;9.9%;101 000 km;2013;2009
64.;Suzuki Swift;10.0%;54 000 km;2013;2009
64.;Citroën C4 Picasso;10.0%;76 000 km;2013;2009
64.;BMW Z4;10.0%;52 000 km;2013;2009
67.;Nissan Qashqai;10.1%;64 000 km;2013;2009
67.;Ford Mondeo;10.1%;95 000 km;2013;2009
67.;Volkswagen Passat;10.1%;111 000 km;2013;2009
67.;Mitsubishi Colt;10.1%;56 000 km;2013;2009
71.;Hyundai Getz;10.2%;54 000 km;2013;2009
71.;Opel Zafira;10.2%;79 000 km;2013;2009
71.;Nissan Note;10.2%;60 000 km;2013;2009
74.;Volkswagen New Beetle;10.5%;52 000 km;2013;2009
75.;Opel Astra;10.6%;70 000 km;2013;2009
76.;Opel Agila;10.9%;49 000 km;2013;2009
76.;Volkswagen Caddy;10.9%;87 000 km;2013;2009
78.;Nissan Micra;11.1%;52 000 km;2013;2009
79.;Ford Galaxy;11.3%;101 000 km;2013;2009
80.;Honda Accord;11.6%;76 000 km;2013;2009
80.;BMW X3;11.6%;80 000 km;2013;2009
82.;BMW 5;11.9%;99 000 km;2013;2009
83.;Daihatsu Sirion;12.0%;52 000 km;2013;2009
84.;Chevrolet Aveo;12.3%;52 000 km;2013;2009
85.;Škoda Superb;12.4%;94 000 km;2013;2009
86.;Mercedes-Benz E;12.5%;110 000 km;2013;2009
87.;Renault Modus;12.8%;50 000 km;2013;2009
88.;Hyundai Tuscon;13.0%;65 000 km;2013;2009
88.;Volkswagen Polo;13.0%;56 000 km;2013;2009
88.;Kia Picanto;13.0%;53 000 km;2013;2009
91.;Volkswagen Sharan;13.2%;98 000 km;2013;2009
92.;Fiat Bravo;13.4%;65 000 km;2013;2009
93.;Citroën C3;13.9%;57 000 km;2013;2009
94.;Renault Scénic;14.0%;70 000 km;2013;2009
95.;Kia Rio;14.3%;64 000 km;2013;2009
95.;Suzuki Jimny;14.3%;49 000 km;2013;2009
97.;Hyundai Atos;14.4%;46 000 km;2013;2009
98.;Renault Clio;14.5%;55 000 km;2013;2009
98.;Ford Ka;14.5%;50 000 km;2013;2009
98.;Chevrolet Matis;14.5%;46 000 km;2013;2009
101.;Kia Sorento;14.6%;82 000 km;2013;2009
102.;Volkswagen Fox;14.7%;55 000 km;2013;2009
103.;Peugeot 207;14.8%;56 000 km;2013;2009
103.;Škoda Roomster;14.8%;67 000 km;2013;2009
105.;Citroën C2;14.9%;57 000 km;2013;2009
106.;Citroën Berlingo;15.2%;76 000 km;2013;2009
107.;Fiat Punto;15.3%;61 000 km;2013;2009
108.;Alfa Romeo 147;15.5%;65 000 km;2013;2009
108.;Volvo V70;15.5%;114 000 km;2013;2009
110.;Alfa Romeo 159;15.8%;83 000 km;2013;2009
111.;Citroën C5;15.9%;89 000 km;2013;2009
111.;Seat Ibiza;15.9%;62 000 km;2013;2009
113.;Citroën C4;16.7%;70 000 km;2013;2009
114.;Fiat Panda;16.9%;51 000 km;2013;2009
115.;Peugeot 307;17.8%;72 000 km;2013;2009
116.;Renault Mégane;18.0%;76 000 km;2013;2009
116.;Peugeot 407;18.0%;85 000 km;2013;2009
118.;Fiat Dobló;21.4%;80 000 km;2013;2009
119.;Renault Laguna;23.0%;90 000 km;2013;2009
120.;Renault Kangoo;23.2%;72 000 km;2013;2009
121.;Dacia Logan;25.8%;73 000 km;2013;2009
1.;Toyota Prius;4.0%;63 000 km;2013;2008
2.;Mazda 2;4.8%;48 000 km;2013;2008
3.;Toyota Auris;5.0%;57 000 km;2013;2008
4.;Toyota Corolla Verso;5.1%;71 000 km;2013;2008
4.;Smart Fortwo;5.1%;42 000 km;2013;2008
6.;Mercedes-Benz C;5.3%;68 000 km;2013;2008
7.;Porsche Boxster;5.6%;46 000 km;2013;2008
7.;Porsche Cayenne;5.6%;76 000 km;2013;2008
9.;Porsche 911;5.8%;47 000 km;2013;2008
10.;Volkswagen Golf Plus;5.9%;61 000 km;2013;2008
10.;Ford Fusion;5.9%;51 000 km;2013;2008
12.;Audi TT;6.2%;58 000 km;2013;2008
12.;Mazda 3;6.2%;61 000 km;2013;2008
12.;Suzuki SX4;6.2%;61 000 km;2013;2008
15.;Toyota Avensis;6.3%;78 000 km;2013;2008
15.;BMW X5;6.3%;83 000 km;2013;2008
17.;Mercedes-Benz SLK;6.5%;48 000 km;2013;2008
18.;Toyota RAV4;6.7%;69 000 km;2013;2008
19.;Audi A3;6.9%;74 000 km;2013;2008
20.;Mazda MX-5;7.1%;44 000 km;2013;2008
21.;Volkswagen EOS;7.2%;58 000 km;2013;2008
22.;Audi A4;7.3%;92 000 km;2013;2008
23.;Ford Fiesta;7.4%;53 000 km;2013;2008
24.;Audi A6;7.5%;111 000 km;2013;2008
25.;Volkswagen Golf;7.6%;71 000 km;2013;2008
25.;BMW Mini;7.6%;53 000 km;2013;2008
27.;Ford C-Max;7.7%;67 000 km;2013;2008
28.;Honda Civic;7.9%;64 000 km;2013;2008
29.;Renault Twingo;8.0%;41 000 km;2013;2008
29.;BMW 3;8.0%;79 000 km;2013;2008
31.;Toyota Yaris;8.1%;53 000 km;2013;2008
32.;Mazda 6;8.3%;77 000 km;2013;2008
32.;Honda Jazz;8.3%;53 000 km;2013;2008
34.;Mercedes-Benz B;8.5%;60 000 km;2013;2008
34.;Toyota Aygo;8.5%;53 000 km;2013;2008
36.;Opel Meriva;8.7%;52 000 km;2013;2008
37.;Volkswagen Touran;8.8%;89 000 km;2013;2008
37.;Opel Tigra;8.8%;47 000 km;2013;2008
37.;Volvo C30;8.8%;69 000 km;2013;2008
40.;Seat Altea;8.9%;70 000 km;2013;2008
40.;Ford S-Max;8.9%;95 000 km;2013;2008
40.;Ford Focus;8.9%;74 000 km;2013;2008
43.;Volvo S40;9.1%;89 000 km;2013;2008
43.;Suzuki Grand Vitara;9.1%;66 000 km;2013;2008
45.;Opel Vectra;9.2%;87 000 km;2013;2008
45.;Škoda Octavia;9.2%;92 000 km;2013;2008
47.;BMW 1;9.3%;66 000 km;2013;2008
47.;Citroën C1;9.3%;56 000 km;2013;2008
49.;Kia Cee´d;9.4%;65 000 km;2013;2008
49.;Peugeot 107;9.4%;54 000 km;2013;2008
49.;Subaru Forester;9.4%;72 000 km;2013;2008
52.;Mercedes-Benz A;9.6%;55 000 km;2013;2008
52.;Honda CRV;9.6%;71 000 km;2013;2008
52.;Hyundai Matrix;9.6%;55 000 km;2013;2008
55.;Mercedes-Benz ML;9.7%;94 000 km;2013;2008
55.;Nissan X-Trail;9.7%;81 000 km;2013;2008
55.;Mercedes-Benz CLK;9.7%;62 000 km;2013;2008
58.;Opel Corsa;9.8%;53 000 km;2013;2008
58.;Seat Leon;9.8%;73 000 km;2013;2008
58.;Mazda 5;9.8%;74 000 km;2013;2008
58.;Škoda Fabia;9.8%;53 000 km;2013;2008
62.;Volkswagen Touareg;9.9%;92 000 km;2013;2008
62.;Audi Q7;9.9%;101 000 km;2013;2008
64.;Suzuki Swift;10.0%;54 000 km;2013;2008
64.;Citroën C4 Picasso;10.0%;76 000 km;2013;2008
64.;BMW Z4;10.0%;52 000 km;2013;2008
67.;Nissan Qashqai;10.1%;64 000 km;2013;2008
67.;Ford Mondeo;10.1%;95 000 km;2013;2008
67.;Volkswagen Passat;10.1%;111 000 km;2013;2008
67.;Mitsubishi Colt;10.1%;56 000 km;2013;2008
71.;Hyundai Getz;10.2%;54 000 km;2013;2008
71.;Opel Zafira;10.2%;79 000 km;2013;2008
71.;Nissan Note;10.2%;60 000 km;2013;2008
74.;Volkswagen New Beetle;10.5%;52 000 km;2013;2008
75.;Opel Astra;10.6%;70 000 km;2013;2008
76.;Opel Agila;10.9%;49 000 km;2013;2008
76.;Volkswagen Caddy;10.9%;87 000 km;2013;2008
78.;Nissan Micra;11.1%;52 000 km;2013;2008
79.;Ford Galaxy;11.3%;101 000 km;2013;2008
80.;Honda Accord;11.6%;76 000 km;2013;2008
80.;BMW X3;11.6%;80 000 km;2013;2008
82.;BMW 5;11.9%;99 000 km;2013;2008
83.;Daihatsu Sirion;12.0%;52 000 km;2013;2008
84.;Chevrolet Aveo;12.3%;52 000 km;2013;2008
85.;Škoda Superb;12.4%;94 000 km;2013;2008
86.;Mercedes-Benz E;12.5%;110 000 km;2013;2008
87.;Renault Modus;12.8%;50 000 km;2013;2008
88.;Hyundai Tuscon;13.0%;65 000 km;2013;2008
88.;Volkswagen Polo;13.0%;56 000 km;2013;2008
88.;Kia Picanto;13.0%;53 000 km;2013;2008
91.;Volkswagen Sharan;13.2%;98 000 km;2013;2008
92.;Fiat Bravo;13.4%;65 000 km;2013;2008
93.;Citroën C3;13.9%;57 000 km;2013;2008
94.;Renault Scénic;14.0%;70 000 km;2013;2008
95.;Kia Rio;14.3%;64 000 km;2013;2008
95.;Suzuki Jimny;14.3%;49 000 km;2013;2008
97.;Hyundai Atos;14.4%;46 000 km;2013;2008
98.;Renault Clio;14.5%;55 000 km;2013;2008
98.;Ford Ka;14.5%;50 000 km;2013;2008
98.;Chevrolet Matis;14.5%;46 000 km;2013;2008
101.;Kia Sorento;14.6%;82 000 km;2013;2008
102.;Volkswagen Fox;14.7%;55 000 km;2013;2008
103.;Peugeot 207;14.8%;56 000 km;2013;2008
103.;Škoda Roomster;14.8%;67 000 km;2013;2008
105.;Citroën C2;14.9%;57 000 km;2013;2008
106.;Citroën Berlingo;15.2%;76 000 km;2013;2008
107.;Fiat Punto;15.3%;61 000 km;2013;2008
108.;Alfa Romeo 147;15.5%;65 000 km;2013;2008
108.;Volvo V70;15.5%;114 000 km;2013;2008
110.;Alfa Romeo 159;15.8%;83 000 km;2013;2008
111.;Citroën C5;15.9%;89 000 km;2013;2008
111.;Seat Ibiza;15.9%;62 000 km;2013;2008
113.;Citroën C4;16.7%;70 000 km;2013;2008
114.;Fiat Panda;16.9%;51 000 km;2013;2008
115.;Peugeot 307;17.8%;72 000 km;2013;2008
116.;Renault Mégane;18.0%;76 000 km;2013;2008
116.;Peugeot 407;18.0%;85 000 km;2013;2008
118.;Fiat Dobló;21.4%;80 000 km;2013;2008
119.;Renault Laguna;23.0%;90 000 km;2013;2008
120.;Renault Kangoo;23.2%;72 000 km;2013;2008
121.;Dacia Logan;25.8%;73 000 km;2013;2008
1.;Porsche 911;6.2%;59 000 km;2013;2007
2.;Toyota Corolla Verso;6.6%;91 000 km;2013;2007
3.;Toyota Prius;7.0%;83 000 km;2013;2007
4.;Toyota RAV4;8.3%;81 000 km;2013;2007
5.;Toyota Avensis;8.6%;96 000 km;2013;2007
6.;Mazda 2;8.7%;68 000 km;2013;2007
7.;Ford Fusion;8.9%;71 000 km;2013;2007
8.;Volkswagen Golf Plus;9.6%;78 000 km;2013;2007
9.;Subaru Forester;9.9%;90 000 km;2013;2007
9.;Toyota Corolla;9.9%;81 000 km;2013;2007
11.;Mazda MX-5;10.2%;62 000 km;2013;2007
12.;Mazda 5;10.5%;82 000 km;2013;2007
13.;Ford Fiesta;10.7%;73 000 km;2013;2007
14.;Mercedes-Benz SLK;10.9%;62 000 km;2013;2007
14.;Ford C-Max;10.9%;78 000 km;2013;2007
16.;Honda CRV;11.0%;90 000 km;2013;2007
17.;Honda Jazz;11.1%;73 000 km;2013;2007
18.;Audi A4;11.2%;116 000 km;2013;2007
19.;Mazda 3;11.4%;81 000 km;2013;2007
20.;Porsche Cayenne;11.5%;103 000 km;2013;2007
21.;Volkswagen Golf;11.7%;88 000 km;2013;2007
22.;Mercedes-Benz B;11.8%;80 000 km;2013;2007
22.;BMW 3;11.8%;91 000 km;2013;2007
22.;Toyota Yaris;11.8%;74 000 km;2013;2007
22.;Audi A6;11.8%;125 000 km;2013;2007
26.;Mitsubishi Colt;12.2%;72 000 km;2013;2007
26.;Audi TT;12.2%;78 000 km;2013;2007
26.;Ford Focus;12.2%;88 000 km;2013;2007
29.;Honda Civic;12.8%;84 000 km;2013;2007
30.;Hyundai Getz;13.0%;73 000 km;2013;2007
31.;Audi A3;13.3%;98 000 km;2013;2007
32.;Volvo S40;13.5%;120 000 km;2013;2007
33.;Audi A2;13.8%;91 000 km;2013;2007
33.;Volkswagen Touareg;13.8%;118 000 km;2013;2007
33.;Opel Agila;13.8%;65 000 km;2013;2007
36.;Mercedes-Benz A;14.4%;73 000 km;2013;2007
37.;Opel Zafira;14.5%;89 000 km;2013;2007
38.;Suzuki Jimny;14.6%;65 000 km;2013;2007
39.;BMW 1;14.7%;87 000 km;2013;2007
40.;Seat Altea;14.8%;93 000 km;2013;2007
41.;Škoda Octavia;14.9%;103 000 km;2013;2007
42.;Volkswagen New Beetle;15.0%;72 000 km;2013;2007
43.;Ford Mondeo;15.1%;117 000 km;2013;2007
44.;Honda Accord;15.2%;102 000 km;2013;2007
45.;BMW X3;15.4%;108 000 km;2013;2007
45.;BMW Z4;15.4%;67 000 km;2013;2007
47.;Volkswagen Caddy;16.2%;114 000 km;2013;2007
48.;Suzuki Swift;16.5%;71 000 km;2013;2007
49.;Mazda 6;16.6%;102 000 km;2013;2007
50.;Daihatsu Sirion;16.7%;70 000 km;2013;2007
50.;Hyundai Matrix;16.7%;79 000 km;2013;2007
50.;Volkswagen Passat;16.7%;113 000 km;2013;2007
53.;Mercedes-Benz CLK;16.8%;77 000 km;2013;2007
54.;BMW 5;16.9%;124 000 km;2013;2007
55.;Škoda Superb;17.0%;128 000 km;2013;2007
56.;Nissan X-Trail;17.4%;101 000 km;2013;2007
57.;Kia Picanto;17.5%;73 000 km;2013;2007
58.;Opel Tigra;17.9%;66 000 km;2013;2007
59.;Smart Fortwo;18.0%;65 000 km;2013;2007
59.;Hyundai Atos;18.0%;60 000 km;2013;2007
59.;BMW Mini;18.0%;70 000 km;2013;2007
62.;Seat Leon;18.1%;104 000 km;2013;2007
63.;Volkswagen Touran;18.3%;113 000 km;2013;2007
64.;Hyundai Tuscon;19.1%;82 000 km;2013;2007
64.;Opel Meriva;19.1%;73 000 km;2013;2007
66.;Kia Rio;19.2%;79 000 km;2013;2007
66.;Škoda Fabia;19.2%;87 000 km;2013;2007
68.;Volvo V70;19.7%;140 000 km;2013;2007
68.;Volkswagen Fox;19.7%;67 000 km;2013;2007
70.;Opel Astra;19.8%;88 000 km;2013;2007
71.;Volkswagen Sharan;19.9%;122 000 km;2013;2007
71.;Mercedes-Benz E;19.9%;127 000 km;2013;2007
71.;Mercedes-Benz C;19.9%;96 000 km;2013;2007
74.;Renault Modus;20.1%;69 000 km;2013;2007
74.;Ford Galaxy;20.1%;123 000 km;2013;2007
76.;Fiat Punto;20.2%;79 000 km;2013;2007
76.;Nissan Micra;20.2%;70 000 km;2013;2007
78.;Seat Ibiza;20.3%;81 000 km;2013;2007
79.;Citroën Berlingo;20.4%;102 000 km;2013;2007
79.;Ford Ka;20.4%;63 000 km;2013;2007
81.;Opel Vectra;20.5%;106 000 km;2013;2007
82.;Citroën C3;20.7%;75 000 km;2013;2007
83.;Citroën C4;20.8%;85 000 km;2013;2007
84.;Renault Scénic;20.9%;85 000 km;2013;2007
85.;Volkswagen Polo;21.0%;74 000 km;2013;2007
86.;Citroën C5;21.1%;113 000 km;2013;2007
86.;Citroën C2;21.1%;80 000 km;2013;2007
88.;Chevrolet Kalos;21.3%;72 000 km;2013;2007
88.;Fiat Panda;21.3%;67 000 km;2013;2007
90.;Peugeot 407;21.9%;105 000 km;2013;2007
91.;Peugeot 206;22.0%;78 000 km;2013;2007
92.;Chevrolet Matis;23.0%;61 000 km;2013;2007
93.;Opel Corsa;23.1%;75 000 km;2013;2007
94.;BMW X5;23.4%;126 000 km;2013;2007
95.;Renault Mégane;23.7%;91 000 km;2013;2007
96.;Kia Sorento;24.0%;109 000 km;2013;2007
97.;Renault Twingo;24.4%;69 000 km;2013;2007
98.;Alfa Romeo 147;24.7%;91 000 km;2013;2007
99.;Peugeot 307;24.9%;91 000 km;2013;2007
100.;Renault Clio;25.8%;77 000 km;2013;2007
101.;Alfa Romeo 156;27.3%;111 000 km;2013;2007
102.;Fiat Dobló;28.2%;107 000 km;2013;2007
103.;Renault Laguna;29.3%;103 000 km;2013;2007
104.;Renault Kangoo;29.4%;93 000 km;2013;2007
105.;Mercedes-Benz ML;30.0%;118 000 km;2013;2007
106.;Fiat Stilo;31.6%;96 000 km;2013;2007
107.;Chrysler PT Cruiser;32.6%;87 000 km;2013;2007
1.;Porsche 911;6.2%;59 000 km;2013;2006
2.;Toyota Corolla Verso;6.6%;91 000 km;2013;2006
3.;Toyota Prius;7.0%;83 000 km;2013;2006
4.;Toyota RAV4;8.3%;81 000 km;2013;2006
5.;Toyota Avensis;8.6%;96 000 km;2013;2006
6.;Mazda 2;8.7%;68 000 km;2013;2006
7.;Ford Fusion;8.9%;71 000 km;2013;2006
8.;Volkswagen Golf Plus;9.6%;78 000 km;2013;2006
9.;Subaru Forester;9.9%;90 000 km;2013;2006
9.;Toyota Corolla;9.9%;81 000 km;2013;2006
11.;Mazda MX-5;10.2%;62 000 km;2013;2006
12.;Mazda 5;10.5%;82 000 km;2013;2006
13.;Ford Fiesta;10.7%;73 000 km;2013;2006
14.;Mercedes-Benz SLK;10.9%;62 000 km;2013;2006
14.;Ford C-Max;10.9%;78 000 km;2013;2006
16.;Honda CRV;11.0%;90 000 km;2013;2006
17.;Honda Jazz;11.1%;73 000 km;2013;2006
18.;Audi A4;11.2%;116 000 km;2013;2006
19.;Mazda 3;11.4%;81 000 km;2013;2006
20.;Porsche Cayenne;11.5%;103 000 km;2013;2006
21.;Volkswagen Golf;11.7%;88 000 km;2013;2006
22.;Mercedes-Benz B;11.8%;80 000 km;2013;2006
22.;BMW 3;11.8%;91 000 km;2013;2006
22.;Toyota Yaris;11.8%;74 000 km;2013;2006
22.;Audi A6;11.8%;125 000 km;2013;2006
26.;Mitsubishi Colt;12.2%;72 000 km;2013;2006
26.;Audi TT;12.2%;78 000 km;2013;2006
26.;Ford Focus;12.2%;88 000 km;2013;2006
29.;Honda Civic;12.8%;84 000 km;2013;2006
30.;Hyundai Getz;13.0%;73 000 km;2013;2006
31.;Audi A3;13.3%;98 000 km;2013;2006
32.;Volvo S40;13.5%;120 000 km;2013;2006
33.;Audi A2;13.8%;91 000 km;2013;2006
33.;Volkswagen Touareg;13.8%;118 000 km;2013;2006
33.;Opel Agila;13.8%;65 000 km;2013;2006
36.;Mercedes-Benz A;14.4%;73 000 km;2013;2006
37.;Opel Zafira;14.5%;89 000 km;2013;2006
38.;Suzuki Jimny;14.6%;65 000 km;2013;2006
39.;BMW 1;14.7%;87 000 km;2013;2006
40.;Seat Altea;14.8%;93 000 km;2013;2006
41.;Škoda Octavia;14.9%;103 000 km;2013;2006
42.;Volkswagen New Beetle;15.0%;72 000 km;2013;2006
43.;Ford Mondeo;15.1%;117 000 km;2013;2006
44.;Honda Accord;15.2%;102 000 km;2013;2006
45.;BMW X3;15.4%;108 000 km;2013;2006
45.;BMW Z4;15.4%;67 000 km;2013;2006
47.;Volkswagen Caddy;16.2%;114 000 km;2013;2006
48.;Suzuki Swift;16.5%;71 000 km;2013;2006
49.;Mazda 6;16.6%;102 000 km;2013;2006
50.;Daihatsu Sirion;16.7%;70 000 km;2013;2006
50.;Hyundai Matrix;16.7%;79 000 km;2013;2006
50.;Volkswagen Passat;16.7%;113 000 km;2013;2006
53.;Mercedes-Benz CLK;16.8%;77 000 km;2013;2006
54.;BMW 5;16.9%;124 000 km;2013;2006
55.;Škoda Superb;17.0%;128 000 km;2013;2006
56.;Nissan X-Trail;17.4%;101 000 km;2013;2006
57.;Kia Picanto;17.5%;73 000 km;2013;2006
58.;Opel Tigra;17.9%;66 000 km;2013;2006
59.;Smart Fortwo;18.0%;65 000 km;2013;2006
59.;Hyundai Atos;18.0%;60 000 km;2013;2006
59.;BMW Mini;18.0%;70 000 km;2013;2006
62.;Seat Leon;18.1%;104 000 km;2013;2006
63.;Volkswagen Touran;18.3%;113 000 km;2013;2006
64.;Hyundai Tuscon;19.1%;82 000 km;2013;2006
64.;Opel Meriva;19.1%;73 000 km;2013;2006
66.;Kia Rio;19.2%;79 000 km;2013;2006
66.;Škoda Fabia;19.2%;87 000 km;2013;2006
68.;Volvo V70;19.7%;140 000 km;2013;2006
68.;Volkswagen Fox;19.7%;67 000 km;2013;2006
70.;Opel Astra;19.8%;88 000 km;2013;2006
71.;Volkswagen Sharan;19.9%;122 000 km;2013;2006
71.;Mercedes-Benz E;19.9%;127 000 km;2013;2006
71.;Mercedes-Benz C;19.9%;96 000 km;2013;2006
74.;Renault Modus;20.1%;69 000 km;2013;2006
74.;Ford Galaxy;20.1%;123 000 km;2013;2006
76.;Fiat Punto;20.2%;79 000 km;2013;2006
76.;Nissan Micra;20.2%;70 000 km;2013;2006
78.;Seat Ibiza;20.3%;81 000 km;2013;2006
79.;Citroën Berlingo;20.4%;102 000 km;2013;2006
79.;Ford Ka;20.4%;63 000 km;2013;2006
81.;Opel Vectra;20.5%;106 000 km;2013;2006
82.;Citroën C3;20.7%;75 000 km;2013;2006
83.;Citroën C4;20.8%;85 000 km;2013;2006
84.;Renault Scénic;20.9%;85 000 km;2013;2006
85.;Volkswagen Polo;21.0%;74 000 km;2013;2006
86.;Citroën C5;21.1%;113 000 km;2013;2006
